time	V(v2s)
Step Information: C1val=220p C3val=10p  (Step: 1/12)
2.021741997378031e-03	5.016325e+00
2.022741997378031e-03	5.016325e+00
2.023741997378031e-03	5.016325e+00
2.024741997378031e-03	5.016325e+00
2.025741997378031e-03	5.016325e+00
2.026741997378032e-03	5.016325e+00
2.027741997378032e-03	5.016325e+00
2.028741997378032e-03	5.016325e+00
2.029741997378032e-03	5.016325e+00
2.030741997378032e-03	5.016325e+00
2.031741997378032e-03	5.016325e+00
2.032741997378032e-03	5.016324e+00
2.033741997378033e-03	5.016324e+00
2.034741997378033e-03	5.016324e+00
2.035741997378033e-03	5.016324e+00
2.036741997378033e-03	5.016324e+00
2.037741997378033e-03	5.016324e+00
2.038741997378033e-03	5.016324e+00
2.039741997378033e-03	5.016324e+00
2.040741997378033e-03	5.016324e+00
2.041741997378034e-03	5.016324e+00
2.042741997378034e-03	5.016324e+00
2.043741997378034e-03	5.016324e+00
2.044741997378034e-03	5.016324e+00
2.045741997378034e-03	5.016324e+00
2.046741997378034e-03	5.016324e+00
2.047741997378034e-03	5.016324e+00
2.048741997378035e-03	5.016324e+00
2.049741997378035e-03	5.016324e+00
2.050741997378035e-03	5.016324e+00
2.051741997378035e-03	5.016324e+00
2.053741997378035e-03	5.016324e+00
2.055741997378035e-03	5.016324e+00
2.058741997378036e-03	5.016324e+00
2.063741997378037e-03	5.016324e+00
2.077741997378038e-03	5.016324e+00
2.917741997378150e-03	5.016324e+00
2.999001000000000e-03	5.016324e+00
2.999519005243678e-03	5.016324e+00
2.999520005243678e-03	5.016324e+00
2.999522005243678e-03	5.016325e+00
2.999526005243678e-03	5.016325e+00
2.999534005243677e-03	5.016325e+00
2.999550005243675e-03	5.016325e+00
2.999582005243672e-03	5.016325e+00
2.999646005243667e-03	5.016325e+00
2.999774005243655e-03	5.016325e+00
2.999775005243655e-03	5.016325e+00
2.999777005243654e-03	5.016325e+00
2.999781005243654e-03	5.016325e+00
2.999789005243653e-03	5.016325e+00
2.999805005243652e-03	5.016325e+00
2.999837005243649e-03	5.016325e+00
2.999901005243643e-03	5.016325e+00
2.999902005243643e-03	5.016325e+00
2.999904005243643e-03	5.016325e+00
2.999908005243642e-03	5.016325e+00
2.999916005243641e-03	5.016325e+00
2.999932005243640e-03	5.016325e+00
2.999964005243637e-03	5.016325e+00
2.999965005243637e-03	5.016325e+00
2.999967005243637e-03	5.016325e+00
2.999971005243636e-03	5.016325e+00
2.999979005243636e-03	5.016325e+00
2.999985000000001e-03	5.016325e+00
2.999989010487268e-03	5.016325e+00
2.999992979025466e-03	5.016325e+00
2.999993062923605e-03	5.016325e+00
2.999993230719881e-03	5.016324e+00
2.999993566312435e-03	5.016324e+00
2.999994237497543e-03	5.016325e+00
2.999995579867758e-03	5.016325e+00
2.999998264608188e-03	5.016325e+00
2.999999264608188e-03	5.016325e+00
3.000000000000000e-03	5.016325e+00
3.000001000000000e-03	5.016325e+00
3.000001100000000e-03	5.016318e+00
3.000001300000000e-03	5.016314e+00
3.000001600000000e-03	5.016312e+00
3.000002000000000e-03	5.016310e+00
3.000002040000000e-03	5.016316e+00
3.000002120000000e-03	5.016320e+00
3.000002280000000e-03	5.016320e+00
3.000002600000000e-03	5.016320e+00
3.000003240000000e-03	5.016319e+00
3.000004520000001e-03	5.016316e+00
3.000007080000002e-03	5.016309e+00
3.000012200000003e-03	5.016292e+00
3.000022440000007e-03	5.016251e+00
3.000036681051242e-03	5.016190e+00
3.000055872788936e-03	5.016108e+00
3.000085732260970e-03	5.015989e+00
3.000145451205036e-03	5.015776e+00
3.000264889093169e-03	5.015432e+00
3.000503764869434e-03	5.014950e+00
3.000809280563693e-03	5.014575e+00
3.001130008904603e-03	5.014373e+00
3.001471091156964e-03	5.014283e+00
3.001849258481903e-03	5.014251e+00
3.002287530594901e-03	5.014248e+00
3.002838655845119e-03	5.014257e+00
3.003674304490920e-03	5.014272e+00
3.004461307174507e-03	5.014283e+00
3.005362854726665e-03	5.014292e+00
3.006225242913340e-03	5.014298e+00
3.007225242913341e-03	5.014304e+00
3.008225242913341e-03	5.014308e+00
3.009225242913341e-03	5.014312e+00
3.010225242913341e-03	5.014315e+00
3.011225242913341e-03	5.014317e+00
3.012225242913341e-03	5.014318e+00
3.013225242913341e-03	5.014319e+00
3.014225242913342e-03	5.014320e+00
3.015225242913342e-03	5.014321e+00
3.016225242913342e-03	5.014321e+00
3.017225242913342e-03	5.014322e+00
3.018225242913342e-03	5.014322e+00
3.019225242913342e-03	5.014323e+00
3.020225242913342e-03	5.014323e+00
3.021225242913342e-03	5.014323e+00
3.022225242913343e-03	5.014323e+00
3.023225242913343e-03	5.014323e+00
3.024225242913343e-03	5.014324e+00
3.025225242913343e-03	5.014324e+00
3.026225242913343e-03	5.014324e+00
3.027225242913343e-03	5.014324e+00
3.028225242913343e-03	5.014324e+00
3.029225242913343e-03	5.014324e+00
3.030225242913344e-03	5.014324e+00
3.031225242913344e-03	5.014324e+00
3.032225242913344e-03	5.014324e+00
3.033225242913344e-03	5.014324e+00
3.034225242913344e-03	5.014324e+00
3.035225242913344e-03	5.014324e+00
3.036225242913344e-03	5.014324e+00
3.037225242913345e-03	5.014324e+00
3.038225242913345e-03	5.014324e+00
3.039225242913345e-03	5.014324e+00
3.040225242913345e-03	5.014324e+00
3.041225242913345e-03	5.014324e+00
3.042225242913345e-03	5.014324e+00
3.043225242913345e-03	5.014324e+00
3.044225242913345e-03	5.014324e+00
3.045225242913346e-03	5.014324e+00
3.046225242913346e-03	5.014324e+00
3.047225242913346e-03	5.014324e+00
3.048225242913346e-03	5.014324e+00
3.049225242913346e-03	5.014324e+00
3.050225242913346e-03	5.014324e+00
3.051225242913346e-03	5.014324e+00
3.053225242913347e-03	5.014324e+00
3.055225242913347e-03	5.014324e+00
3.058225242913347e-03	5.014324e+00
3.063225242913348e-03	5.014324e+00
3.076225242913350e-03	5.014324e+00
3.881225242913457e-03	5.014324e+00
3.998225242913472e-03	5.014324e+00
3.999000000000000e-03	5.014324e+00
3.999001000000000e-03	5.014324e+00
3.999003000000000e-03	5.014324e+00
3.999007000000000e-03	5.014324e+00
3.999015000000000e-03	5.014324e+00
3.999031000000000e-03	5.014324e+00
3.999063000000000e-03	5.014324e+00
3.999255000000000e-03	5.014324e+00
3.999511000000000e-03	5.014324e+00
3.999512000000000e-03	5.014324e+00
3.999514000000000e-03	5.014324e+00
3.999518000000000e-03	5.014324e+00
3.999526000000000e-03	5.014324e+00
3.999542000000000e-03	5.014324e+00
3.999574000000000e-03	5.014324e+00
3.999638000000000e-03	5.014324e+00
3.999766000000000e-03	5.014324e+00
3.999767000000000e-03	5.014324e+00
3.999769000000000e-03	5.014324e+00
3.999773000000000e-03	5.014324e+00
3.999781000000000e-03	5.014324e+00
3.999797000000000e-03	5.014324e+00
3.999829000000000e-03	5.014324e+00
3.999893000000000e-03	5.014324e+00
3.999894000000000e-03	5.014324e+00
3.999896000000000e-03	5.014324e+00
3.999900000000000e-03	5.014324e+00
3.999908000000000e-03	5.014324e+00
3.999924000000000e-03	5.014324e+00
3.999956000000000e-03	5.014324e+00
3.999957000000000e-03	5.014324e+00
3.999959000000000e-03	5.014324e+00
3.999963000000000e-03	5.014324e+00
3.999971000000000e-03	5.014324e+00
3.999984000000000e-03	5.014324e+00
3.999987000000000e-03	5.014324e+00
3.999991000000000e-03	5.014324e+00
3.999994000000001e-03	5.014324e+00
3.999995999999999e-03	5.014324e+00
3.999996999999999e-03	5.014324e+00
3.999998000000000e-03	5.014324e+00
3.999999000000001e-03	5.014324e+00
4.000000000000000e-03	5.014324e+00
4.000000100000000e-03	5.014330e+00
4.000000300000000e-03	5.014335e+00
4.000000600000000e-03	5.014337e+00
4.000001000000000e-03	5.014338e+00
4.000001040000000e-03	5.014332e+00
4.000001120000000e-03	5.014328e+00
4.000001280000000e-03	5.014328e+00
4.000001600000001e-03	5.014329e+00
4.000002240000001e-03	5.014330e+00
4.000003520000001e-03	5.014332e+00
4.000006080000002e-03	5.014339e+00
4.000011200000004e-03	5.014357e+00
4.000021440000007e-03	5.014399e+00
4.000036919328644e-03	5.014468e+00
4.000057418008613e-03	5.014559e+00
4.000091015172283e-03	5.014703e+00
4.000158209499623e-03	5.014962e+00
4.000292598154303e-03	5.015380e+00
4.000514456043542e-03	5.015851e+00
4.000761311680913e-03	5.016146e+00
4.001004049021128e-03	5.016278e+00
4.001280053852917e-03	5.016338e+00
4.001626048020670e-03	5.016363e+00
4.002098558326628e-03	5.016370e+00
4.002741997652577e-03	5.016367e+00
4.003741997652577e-03	5.016360e+00
4.004741997652577e-03	5.016354e+00
4.005741997652577e-03	5.016348e+00
4.006741997652577e-03	5.016344e+00
4.007741997652577e-03	5.016340e+00
4.008741997652577e-03	5.016337e+00
4.009741997652578e-03	5.016335e+00
4.010741997652578e-03	5.016333e+00
4.011741997652578e-03	5.016331e+00
4.012741997652578e-03	5.016330e+00
4.013741997652578e-03	5.016329e+00
4.014741997652578e-03	5.016328e+00
4.015741997652578e-03	5.016327e+00
4.016741997652578e-03	5.016327e+00
4.017741997652579e-03	5.016326e+00
4.018741997652579e-03	5.016326e+00
4.019741997652579e-03	5.016325e+00
4.020741997652579e-03	5.016325e+00
4.021741997652579e-03	5.016325e+00
4.022741997652579e-03	5.016325e+00
4.023741997652579e-03	5.016325e+00
4.024741997652580e-03	5.016325e+00
4.025741997652580e-03	5.016325e+00
4.026741997652580e-03	5.016325e+00
4.027741997652580e-03	5.016325e+00
4.028741997652580e-03	5.016325e+00
4.029741997652580e-03	5.016325e+00
4.030741997652580e-03	5.016325e+00
4.031741997652580e-03	5.016325e+00
4.032741997652581e-03	5.016324e+00
4.033741997652581e-03	5.016324e+00
4.034741997652581e-03	5.016324e+00
4.035741997652581e-03	5.016324e+00
4.036741997652581e-03	5.016324e+00
4.037741997652581e-03	5.016324e+00
4.038741997652581e-03	5.016324e+00
4.039741997652582e-03	5.016324e+00
4.040741997652582e-03	5.016324e+00
4.041741997652582e-03	5.016324e+00
4.042741997652582e-03	5.016324e+00
4.043741997652582e-03	5.016324e+00
4.044741997652582e-03	5.016324e+00
4.045741997652582e-03	5.016324e+00
4.046741997652582e-03	5.016324e+00
4.047741997652583e-03	5.016324e+00
4.048741997652583e-03	5.016324e+00
4.049741997652583e-03	5.016324e+00
4.050741997652583e-03	5.016324e+00
4.051741997652583e-03	5.016324e+00
4.053741997652583e-03	5.016324e+00
4.055741997652584e-03	5.016324e+00
4.058741997652584e-03	5.016324e+00
4.063741997652585e-03	5.016324e+00
4.077741997652587e-03	5.016324e+00
4.838741997652688e-03	5.016324e+00
4.999001000000000e-03	5.016324e+00
4.999519004694583e-03	5.016324e+00
4.999520004694584e-03	5.016324e+00
4.999522004694584e-03	5.016325e+00
4.999526004694586e-03	5.016325e+00
4.999534004694588e-03	5.016325e+00
4.999550004694594e-03	5.016325e+00
4.999582004694605e-03	5.016325e+00
4.999646004694627e-03	5.016325e+00
4.999774004694670e-03	5.016325e+00
4.999775004694671e-03	5.016325e+00
4.999777004694671e-03	5.016325e+00
4.999781004694673e-03	5.016325e+00
4.999789004694675e-03	5.016325e+00
4.999805004694681e-03	5.016325e+00
4.999837004694692e-03	5.016325e+00
4.999901004694714e-03	5.016325e+00
4.999902004694714e-03	5.016325e+00
4.999904004694715e-03	5.016325e+00
4.999908004694716e-03	5.016325e+00
4.999916004694719e-03	5.016325e+00
4.999932004694724e-03	5.016325e+00
4.999964004694735e-03	5.016325e+00
4.999965004694735e-03	5.016325e+00
4.999967004694736e-03	5.016325e+00
4.999971004694737e-03	5.016325e+00
4.999979004694740e-03	5.016325e+00
4.999984999999995e-03	5.016325e+00
4.999989009389491e-03	5.016325e+00
4.999992981221009e-03	5.016325e+00
4.999993056336964e-03	5.016325e+00
4.999993206568874e-03	5.016325e+00
4.999993507032695e-03	5.016325e+00
4.999994107960336e-03	5.016325e+00
4.999995309815618e-03	5.016325e+00
4.999997713526182e-03	5.016325e+00
4.999998713526182e-03	5.016325e+00
4.999999000000000e-03	5.016325e+00
4.999999572947635e-03	5.016325e+00
4.999999854104729e-03	5.016325e+00
5.000000416418918e-03	5.016325e+00
5.000001000000000e-03	5.016325e+00
5.000001058358109e-03	5.016318e+00
5.000001175074325e-03	5.016314e+00
5.000001408506758e-03	5.016313e+00
5.000001533135135e-03	5.016313e+00
5.000001750743248e-03	5.016312e+00
5.000002000000001e-03	5.016310e+00
